session_id,customer_id,session_date,traffic_source,pages_viewed,session_duration_sec,converted
37103,153,2023-02-09,Email,1,184,0
37104,1252,2023-04-19,Email,2,287,0
37105,9212,2023-03-28,Social,2,2,0
37106,4121,2024-09-04,Organic,8,40,0
37107,8991,2023-10-26,Social,4,724,0
37108,3743,2023-09-25,Social,3,50,1
37109,6007,2024-10-15,Social,6,476,0
37110,11695,2023-05-15,Paid,6,19,0
37111,1858,2023-05-09,Paid,7,76,0
37112,916,2023-03-13,Paid,6,244,0
37113,4194,2023-11-16,Organic,6,167,1
37114,1683,2023-04-22,Organic,3,483,0
37115,6412,2024-02-01,Social,4,58,0
37116,5662,2023-02-07,Email,6,50,0
37117,6657,2023-02-02,Organic,7,76,0
37118,5036,2023-04-01,Paid,6,418,0
37119,3586,2024-06-07,Email,7,98,0
37120,7599,2023-06-18,Email,3,298,0
37121,6475,2024-11-16,Organic,3,290,0
37122,1567,2024-06-01,Organic,3,467,0
37123,11374,2024-11-29,Paid,5,228,0
37124,3889,2024-07-08,Email,6,180,0
37125,131,2024-05-05,Organic,1,309,0
37126,2752,2023-01-30,Organic,8,113,0
37127,1301,2023-02-05,Organic,5,25,0
37128,11144,2023-05-31,Paid,4,139,0
37129,6085,2023-01-30,Email,7,68,0
37130,5765,2023-07-17,Organic,2,136,1
37131,1118,2024-01-25,Organic,5,94,0
37132,280,2024-05-12,Social,4,193,0
37133,4947,2023-06-11,Paid,4,17,0
37134,108,2024-10-27,Email,2,188,0
37135,9905,2024-06-25,Paid,3,249,0
37136,7702,2024-06-01,Paid,5,167,0
37137,550,2024-11-27,Organic,3,179,0
37138,1453,2024-03-22,Paid,6,204,0
37139,5587,2023-08-28,Organic,6,68,1
37140,3380,2023-02-14,Email,9,163,0
37141,2417,2023-02-10,Email,6,244,0
37142,9188,2024-02-13,Organic,9,429,0
37143,4639,2023-08-09,Social,5,147,0
37144,10549,2024-05-19,Organic,3,105,0
37145,11340,2023-03-23,Email,9,272,0
37146,1454,2023-01-21,Organic,2,67,0
37147,5690,2024-11-04,Social,10,48,0
37148,2828,2023-04-26,Organic,6,726,0
37149,5732,2023-01-28,Organic,6,447,0
37150,7233,2023-02-06,Paid,6,46,0
37151,9061,2023-05-09,Email,5,311,1
37152,11978,2024-09-18,Paid,6,177,0
37153,2458,2024-07-19,Social,2,242,0
37154,7730,2024-10-26,Paid,1,598,0
37155,9440,2023-01-17,Email,5,357,0
37156,7385,2024-08-27,Social,5,180,0
37157,723,2023-10-22,Email,4,2,0
37158,10945,2023-02-22,Email,7,52,0
37159,10115,2023-06-06,Organic,5,126,0
37160,3777,2024-04-19,Paid,2,95,0
37161,7938,2023-12-09,Social,5,112,1
37162,4081,2023-04-14,Social,1,558,0
37163,5246,2024-04-18,Email,4,150,1
37164,1537,2023-06-13,Email,5,166,0
37165,243,2023-05-28,Email,1,187,0
37166,4302,2024-11-25,Social,4,49,0
37167,4227,2023-11-07,Social,5,85,1
37168,3668,2023-12-06,Organic,7,348,0
37169,2197,2023-04-09,Paid,8,224,0
37170,2060,2023-11-30,Paid,7,516,0
37171,9849,2024-06-01,Email,3,679,0
37172,9976,2024-02-25,Paid,2,599,0
37173,5572,2023-07-27,Social,3,226,0
37174,7158,2023-12-17,Paid,5,629,0
37175,5673,2024-08-11,Social,4,113,0
37176,4628,2023-01-10,Organic,4,107,0
37177,10436,2024-07-22,Email,5,260,0
37178,6469,2023-03-14,Organic,4,260,0
37179,5621,2024-11-17,Social,4,337,1
37180,7342,2023-12-21,Social,4,384,0
37181,1791,2024-06-22,Social,9,32,0
37182,11989,2023-10-23,Social,2,48,0
37183,1403,2024-07-23,Email,2,140,0
37184,5491,2024-11-16,Social,11,171,0
37185,7955,2024-06-26,Social,5,25,0
37186,844,2023-03-29,Paid,5,84,0
37187,2011,2024-04-19,Paid,3,15,0
37188,1617,2023-08-10,Social,10,413,0
37189,9050,2023-11-01,Paid,4,277,0
37190,6753,2024-07-19,Paid,9,5,1
37191,11287,2023-07-15,Paid,3,4,0
37192,8831,2024-07-12,Email,3,11,0
37193,10381,2024-06-23,Email,2,304,0
37194,2481,2023-11-11,Social,8,125,0
37195,1001,2023-05-21,Paid,4,204,0
37196,375,2023-05-07,Social,4,0,1
37197,4682,2023-06-08,Social,7,39,0
37198,6481,2024-06-28,Social,3,331,0
37199,9802,2023-12-17,Email,5,72,0
37200,300,2024-09-05,Social,4,63,0
37201,3703,2023-10-24,Organic,7,123,0
37202,8166,2023-02-11,Paid,4,105,1
37203,4506,2023-10-11,Paid,9,17,0
37204,1634,2024-09-25,Email,8,565,0
37205,5775,2024-08-17,Email,2,78,0
37206,11269,2024-11-05,Organic,6,201,0
37207,6023,2023-11-10,Organic,3,171,0
37208,9976,2023-07-23,Paid,9,83,0
37209,2810,2024-02-02,Organic,7,76,0
37210,2426,2023-02-13,Organic,5,72,0
37211,2961,2024-08-31,Organic,8,1013,0
37212,9903,2023-07-03,Email,3,273,0
37213,11232,2023-09-30,Paid,9,682,0
37214,5500,2023-07-15,Email,4,172,0
37215,9299,2024-01-06,Organic,5,49,0
37216,9707,2023-08-29,Email,6,154,1
37217,9638,2024-07-15,Social,3,19,0
37218,2104,2024-02-16,Email,7,69,0
37219,10112,2024-11-17,Organic,4,501,0
37220,2126,2023-12-31,Paid,6,53,0
37221,4566,2023-10-15,Social,5,336,0
37222,3213,2023-10-21,Social,6,79,0
37223,1225,2024-03-11,Email,5,414,0
37224,1956,2023-05-23,Email,5,319,0
37225,5889,2024-03-05,Paid,4,569,0
37226,7977,2024-11-05,Paid,2,539,0
37227,139,2023-10-17,Email,4,66,0
37228,8562,2024-09-06,Paid,3,1357,0
37229,3301,2024-03-09,Paid,4,313,0
37230,4644,2024-05-03,Paid,4,154,0
37231,7412,2023-12-24,Email,2,543,0
37232,1194,2023-03-04,Organic,7,173,0
37233,5775,2023-03-03,Organic,5,364,0
37234,5110,2024-10-08,Paid,6,185,0
37235,11580,2024-09-21,Social,3,121,0
37236,1344,2023-04-30,Organic,2,122,0
37237,9964,2024-11-22,Paid,4,246,0
37238,8449,2024-11-30,Email,3,277,0
37239,9369,2023-03-18,Social,4,4,0
37240,2053,2023-11-16,Social,2,407,0
37241,3278,2023-10-05,Paid,10,695,0
37242,4866,2024-07-31,Email,4,127,0
37243,5442,2023-08-10,Social,6,1059,0
37244,10638,2024-06-06,Social,4,387,0
37245,10886,2023-09-02,Social,8,237,0
37246,7463,2023-04-27,Organic,7,354,0
37247,5526,2024-08-02,Paid,2,552,0
37248,11917,2023-01-27,Social,3,104,0
37249,11544,2023-01-02,Paid,7,876,0
37250,8638,2024-03-25,Email,6,7,0
37251,11671,2023-11-26,Paid,7,33,0
37252,487,2023-02-28,Email,3,40,0
37253,11767,2023-06-20,Organic,6,180,1
37254,2708,2024-06-12,Organic,7,266,0
37255,6962,2023-12-29,Paid,3,537,1
37256,10797,2024-01-16,Organic,6,241,0
37257,4044,2024-06-03,Organic,8,185,0
37258,1245,2024-07-04,Organic,5,524,0
37259,4748,2023-04-21,Email,5,535,0
37260,2541,2023-12-15,Paid,5,49,0
37261,9841,2023-08-26,Email,2,251,0
37262,9579,2023-10-23,Email,6,38,0
37263,144,2023-09-28,Social,4,300,1
37264,11035,2023-02-16,Email,9,431,0
37265,3874,2024-11-15,Paid,5,422,0
37266,2492,2024-10-14,Email,9,80,1
37267,1551,2023-11-30,Paid,9,456,0
37268,10206,2023-05-02,Paid,4,823,0
37269,1036,2023-01-11,Social,6,344,0
37270,7129,2023-07-19,Social,2,650,0
37271,7783,2023-09-09,Email,6,120,0
37272,11931,2024-08-24,Social,7,306,0
37273,11780,2023-08-13,Email,2,406,0
37274,7577,2024-01-01,Paid,2,67,0
37275,542,2024-05-19,Email,8,204,0
37276,11973,2024-07-14,Organic,3,187,0
37277,3201,2024-04-26,Social,7,182,0
37278,3769,2023-01-17,Social,2,204,0
37279,2538,2023-01-12,Social,6,80,0
37280,10534,2023-10-06,Social,2,166,0
37281,4763,2024-08-29,Paid,6,301,0
37282,7484,2023-02-11,Organic,6,604,0
37283,1486,2024-04-10,Social,5,63,0
37284,10508,2023-04-22,Social,4,169,0
37285,1946,2023-03-31,Social,5,63,0
37286,11464,2024-07-07,Organic,3,99,0
37287,8180,2023-09-05,Organic,2,72,0
37288,9598,2023-05-08,Organic,3,324,0
37289,7205,2023-07-03,Social,4,884,0
37290,4266,2023-12-26,Paid,6,56,0
37291,909,2024-08-02,Email,10,281,1
37292,2165,2024-05-02,Social,9,1,0
37293,11395,2023-09-05,Organic,5,255,1
37294,6733,2024-11-14,Email,4,524,0
37295,612,2023-05-13,Paid,11,69,0
37296,1889,2023-03-14,Paid,5,859,0
37297,603,2023-11-04,Email,7,246,0
37298,11336,2023-01-07,Email,1,8,0
37299,5740,2024-04-25,Social,9,113,0
37300,6803,2024-07-13,Social,3,486,0
37301,7859,2023-11-24,Email,6,153,0
37302,4540,2023-07-05,Email,3,185,0
37303,2772,2024-02-10,Social,6,65,0
37304,869,2024-04-15,Paid,6,785,0
37305,5858,2024-08-19,Paid,5,147,0
37306,7108,2023-08-17,Paid,6,34,0
37307,9702,2024-07-13,Paid,2,88,0
37308,8531,2023-06-01,Social,3,118,0
37309,2959,2023-07-17,Email,5,264,0
37310,8769,2023-11-02,Email,5,56,0
37311,9167,2024-08-30,Organic,3,211,0
37312,10297,2024-01-31,Paid,7,51,0
37313,5379,2023-01-19,Paid,4,182,0
37314,10769,2023-09-28,Email,2,56,0
37315,142,2024-07-30,Email,9,3,0
37316,10113,2024-07-01,Email,10,874,0
37317,4686,2023-04-15,Email,3,76,0
37318,11054,2024-03-06,Social,4,233,0
37319,6510,2023-09-15,Social,3,28,0
37320,1154,2024-11-01,Email,5,38,0
37321,11092,2024-10-23,Social,1,7,0
37322,5145,2023-05-17,Social,4,652,0
37323,8981,2024-09-01,Paid,4,14,0
37324,3958,2024-04-05,Email,7,81,0
37325,7598,2023-04-09,Social,3,104,0
37326,6749,2023-11-13,Organic,4,41,0
37327,8489,2024-06-11,Email,4,339,0
37328,941,2024-02-09,Email,5,1066,0
37329,8139,2023-08-13,Email,7,186,0
37330,6496,2023-08-13,Paid,3,1079,0
37331,2168,2024-08-16,Social,5,1183,0
37332,9690,2023-09-25,Email,7,2,0
37333,10246,2023-04-10,Paid,7,10,0
37334,2758,2024-04-15,Social,4,12,0
37335,7528,2024-08-23,Social,7,15,1
37336,7425,2024-01-30,Organic,2,1501,0
37337,1048,2024-09-11,Email,7,653,0
37338,10657,2024-06-18,Email,5,49,0
37339,6375,2024-08-11,Email,4,62,0
37340,7422,2024-07-10,Paid,7,61,0
37341,2292,2024-11-21,Email,1,60,0
37342,142,2024-03-11,Organic,8,142,0
37343,10676,2024-07-24,Organic,4,81,0
37344,10141,2023-05-31,Social,5,691,0
37345,8504,2023-12-23,Organic,5,266,0
37346,3871,2024-07-30,Paid,2,59,0
37347,5239,2023-05-15,Paid,11,154,0
37348,5539,2023-03-07,Paid,12,157,0
37349,4306,2023-06-14,Organic,4,237,0
37350,11113,2024-01-13,Paid,2,190,0
37351,1237,2024-07-24,Organic,1,44,0
37352,5421,2024-11-19,Paid,2,375,0
37353,9438,2023-02-25,Paid,3,1185,0
37354,10311,2024-05-07,Email,3,203,0
37355,9273,2023-12-24,Social,2,138,1
37356,4131,2024-04-16,Organic,4,25,0
37357,3262,2024-09-27,Organic,4,44,0
37358,7528,2024-09-26,Social,7,87,0
37359,1925,2024-08-05,Email,6,16,0
37360,5972,2024-03-10,Organic,5,99,0
37361,8023,2023-11-25,Organic,9,213,0
37362,10133,2023-04-09,Organic,5,98,0
37363,3860,2024-05-05,Paid,8,675,0
37364,9963,2024-07-21,Social,8,513,0
37365,10088,2024-11-24,Paid,6,106,0
37366,11387,2024-08-07,Paid,7,59,1
37367,4713,2024-02-08,Paid,5,112,0
37368,4750,2024-01-27,Organic,8,331,0
37369,10460,2024-10-29,Social,6,52,0
37370,6651,2023-12-27,Social,4,382,0
37371,1300,2024-04-07,Paid,5,182,0
37372,1715,2023-11-06,Paid,4,141,0
37373,7313,2023-07-06,Social,2,359,0
37374,1705,2024-09-20,Social,5,62,0
37375,9769,2023-09-03,Email,6,85,0
37376,1637,2023-06-27,Email,8,87,0
37377,2923,2023-01-01,Email,2,62,0
37378,9121,2024-01-02,Social,4,130,0
37379,10581,2023-01-27,Organic,6,157,0
37380,7307,2023-04-29,Social,8,395,0
37381,553,2023-05-12,Email,6,418,0
37382,2311,2023-01-27,Email,8,482,0
37383,2792,2023-07-30,Social,7,294,0
37384,2894,2024-09-09,Organic,4,57,0
37385,3592,2023-07-26,Social,9,253,0
37386,10448,2023-05-06,Organic,2,1126,0
37387,258,2023-12-05,Social,3,998,0
37388,2003,2024-10-25,Paid,7,296,0
37389,7195,2024-09-23,Organic,6,94,0
37390,545,2024-10-10,Email,5,74,0
37391,9164,2023-09-04,Paid,4,237,0
37392,7963,2023-11-19,Social,6,82,1
37393,4458,2023-11-01,Email,7,101,1
37394,4496,2023-02-04,Organic,3,63,0
37395,11570,2023-09-29,Email,6,46,1
37396,8547,2023-06-22,Organic,3,2,0
37397,11424,2023-10-04,Social,5,92,0
37398,88,2023-02-26,Paid,5,30,1
37399,7769,2024-01-11,Organic,4,371,0
37400,8307,2023-01-23,Paid,3,502,1
37401,574,2023-01-31,Social,4,125,1
37402,8000,2024-05-07,Email,4,416,0
37403,4900,2023-11-23,Email,4,61,0
37404,11732,2024-02-06,Organic,12,251,0
37405,778,2023-11-24,Organic,9,68,0
37406,5178,2023-05-02,Social,3,224,0
37407,6645,2024-07-02,Social,5,577,0
37408,3983,2023-08-02,Email,4,306,0
37409,8516,2023-11-01,Organic,9,158,0
37410,172,2023-02-06,Social,7,44,0
37411,7162,2023-05-26,Organic,6,419,1
37412,2924,2024-07-09,Paid,4,310,0
37413,8000,2023-05-02,Email,7,119,0
37414,1211,2023-01-14,Paid,5,555,1
37415,8867,2023-02-14,Paid,5,1042,0
37416,4592,2024-01-30,Social,6,425,0
37417,7949,2023-01-05,Organic,3,181,0
37418,8393,2023-04-16,Organic,5,98,0
37419,10053,2023-08-30,Organic,4,68,0
37420,2427,2024-02-14,Organic,2,1187,0
37421,4021,2023-07-14,Email,7,5,0
37422,2102,2023-06-07,Social,9,95,0
37423,7583,2024-09-15,Social,3,125,0
37424,8404,2023-04-20,Email,5,611,1
37425,1100,2024-04-04,Paid,8,642,0
37426,11733,2024-11-16,Email,5,230,0
37427,4464,2024-04-19,Organic,4,102,0
37428,9966,2024-03-19,Email,6,317,1
37429,9325,2023-01-20,Organic,8,217,0
37430,2061,2024-11-13,Paid,3,182,0
37431,10789,2024-07-04,Email,10,24,0
37432,8635,2024-04-30,Paid,3,49,0
37433,11220,2024-09-11,Email,9,21,0
37434,9796,2024-08-07,Email,3,845,1
37435,5969,2023-04-02,Paid,5,319,0
37436,3994,2023-10-05,Email,5,40,0
37437,10630,2024-01-17,Paid,7,307,0
37438,8350,2023-01-12,Social,5,407,0
37439,8990,2023-02-07,Paid,1,142,0
37440,11873,2023-04-02,Social,7,20,0
37441,3097,2023-02-13,Organic,7,10,0
37442,11011,2024-08-24,Email,6,1022,0
37443,6545,2024-10-08,Paid,6,44,0
37444,11914,2023-06-09,Organic,5,7,0
37445,1413,2024-09-25,Email,8,127,0
37446,8297,2024-07-28,Paid,3,66,1
37447,6504,2023-06-25,Social,0,15,0
37448,868,2024-09-04,Social,7,226,0
37449,11802,2023-06-07,Organic,4,481,0
37450,3826,2023-09-30,Social,7,60,0
37451,10999,2023-01-16,Paid,3,26,0
37452,4562,2024-06-24,Social,5,462,0
37453,1059,2024-11-17,Social,7,47,0
37454,2307,2023-02-21,Organic,6,132,0
37455,8692,2023-10-14,Paid,3,1192,0
37456,8203,2023-08-23,Paid,5,198,0
37457,1319,2024-11-13,Paid,8,98,0
37458,11196,2023-04-07,Paid,8,363,0
37459,10955,2024-09-11,Email,3,603,0
37460,4873,2023-03-05,Social,6,162,0
37461,1950,2024-04-05,Organic,10,342,0
37462,11555,2024-05-17,Social,2,102,0
37463,6876,2023-11-20,Organic,5,92,0
37464,2606,2024-02-26,Organic,5,54,0
37465,10944,2023-07-02,Organic,6,35,1
37466,1420,2024-10-12,Paid,8,441,0
37467,8081,2023-10-31,Email,7,207,0
37468,4938,2024-08-04,Paid,1,462,0
37469,5212,2024-10-03,Social,3,21,0
37470,2226,2023-10-25,Paid,3,124,0
37471,2626,2024-09-08,Social,5,331,0
37472,9745,2023-10-06,Email,4,199,0
37473,6032,2024-08-17,Paid,10,907,0
37474,3798,2024-01-22,Paid,2,531,0
37475,7582,2023-11-15,Social,7,98,1
37476,2983,2024-11-10,Organic,7,39,0
37477,4836,2023-08-25,Paid,6,180,0
37478,5784,2023-08-16,Organic,3,507,1
37479,139,2023-07-03,Organic,5,284,0
37480,4621,2023-08-12,Social,5,217,0
37481,11754,2023-01-14,Email,5,127,0
37482,5292,2024-09-15,Social,4,249,0
37483,2495,2023-03-08,Organic,5,551,1
37484,3349,2024-02-26,Email,7,239,0
37485,5732,2023-05-22,Organic,6,670,0
37486,4719,2024-02-13,Paid,5,387,0
37487,593,2023-11-09,Paid,4,41,0
37488,8573,2023-09-07,Email,3,149,0
37489,3646,2024-10-28,Email,6,14,1
37490,3856,2023-09-13,Paid,11,19,0
37491,10549,2024-08-20,Email,6,235,0
37492,4779,2023-05-04,Social,6,82,0
37493,13,2023-03-13,Organic,2,240,0
37494,5068,2024-09-30,Social,4,477,0
37495,3765,2023-09-13,Paid,3,51,0
37496,6551,2024-07-17,Organic,2,45,0
37497,10643,2023-05-17,Email,2,125,0
37498,2665,2023-03-16,Email,2,93,0
37499,9739,2024-11-26,Social,2,250,0
37500,6825,2024-04-22,Social,4,231,0
37501,8834,2023-10-21,Email,9,57,0
37502,360,2023-02-21,Email,5,179,0
37503,882,2024-07-20,Paid,5,138,0
37504,11788,2023-11-09,Email,3,17,0
37505,9330,2023-11-09,Paid,6,251,0
37506,3636,2023-05-25,Organic,9,277,0
37507,2782,2023-12-11,Paid,3,555,0
37508,4604,2023-05-04,Email,4,635,0
37509,7623,2023-10-01,Paid,5,745,0
37510,6138,2023-01-27,Organic,4,578,0
37511,6265,2024-09-10,Email,5,2,0
37512,4900,2024-02-11,Paid,6,152,0
37513,9873,2024-06-01,Organic,4,446,0
37514,2183,2024-03-03,Social,6,437,0
37515,3432,2023-06-14,Paid,5,492,0
37516,9861,2023-06-12,Paid,11,100,0
37517,8783,2023-06-17,Paid,3,239,0
37518,4411,2023-01-17,Social,7,101,0
37519,9237,2023-04-19,Organic,4,24,0
37520,3614,2023-07-03,Organic,3,162,0
37521,6420,2023-07-06,Email,4,345,0
37522,8943,2023-11-28,Paid,4,155,0
37523,9346,2023-01-20,Email,7,89,0
37524,40,2023-09-08,Social,6,579,0
37525,5692,2023-11-12,Email,3,1202,0
37526,10779,2023-02-12,Email,3,135,0
37527,7807,2024-02-13,Paid,5,492,0
37528,8862,2023-08-13,Social,5,485,0
37529,8237,2023-07-09,Paid,2,164,0
37530,906,2024-10-11,Paid,5,108,0
37531,5338,2023-12-21,Organic,4,1959,0
37532,9764,2023-07-05,Paid,4,666,0
37533,1227,2023-04-27,Social,2,226,0
37534,2656,2024-04-19,Social,5,12,0
37535,2010,2024-09-13,Email,5,30,1
37536,6613,2023-06-09,Email,4,21,1
37537,5301,2023-05-17,Organic,10,18,0
37538,10830,2024-01-22,Paid,5,156,0
37539,3257,2023-11-26,Social,13,215,0
37540,4299,2024-03-17,Social,6,102,0
37541,4270,2024-11-09,Paid,8,94,0
37542,3962,2024-03-14,Organic,4,187,0
37543,5203,2023-04-25,Social,6,110,0
37544,6530,2023-04-08,Paid,7,1454,0
37545,10481,2023-09-25,Email,4,506,0
37546,10312,2023-04-12,Paid,8,127,0
37547,5279,2023-01-03,Email,4,120,0
37548,8345,2023-09-25,Social,6,136,0
37549,3155,2024-05-19,Email,8,10,0
37550,4276,2024-08-03,Paid,4,59,0
37551,6633,2024-02-13,Organic,2,151,0
37552,8901,2024-08-02,Organic,6,326,0
37553,11717,2024-06-16,Email,5,220,1
37554,4121,2024-06-04,Paid,2,718,0
37555,6862,2023-04-27,Paid,4,581,0
37556,8993,2023-05-01,Organic,4,182,0
37557,7912,2024-01-16,Email,7,1016,1
37558,9197,2024-10-08,Organic,9,115,0
37559,4968,2023-04-10,Organic,4,609,0
37560,1968,2024-10-25,Paid,8,78,0
37561,597,2023-07-07,Social,4,622,0
37562,4412,2024-02-27,Paid,5,689,0
37563,383,2024-08-22,Paid,3,401,0
37564,3309,2024-01-05,Paid,8,41,0
37565,1436,2023-03-11,Paid,8,341,0
37566,454,2023-10-16,Email,5,51,0
37567,4728,2024-05-19,Organic,9,63,0
37568,1199,2024-02-09,Organic,8,314,0
37569,10633,2023-03-04,Social,3,340,0
37570,5334,2024-01-25,Paid,5,82,0
37571,10348,2023-01-24,Organic,6,389,1
37572,11439,2024-08-16,Email,6,88,0
37573,1121,2023-05-25,Social,4,206,0
37574,4217,2023-12-23,Paid,4,97,0
37575,856,2023-12-07,Organic,3,254,0
37576,3534,2023-01-24,Paid,6,258,0
37577,7161,2024-08-02,Organic,0,304,0
37578,6617,2024-03-27,Email,4,70,0
37579,10979,2024-01-11,Social,5,184,1
37580,7115,2024-09-04,Social,3,123,0
37581,11943,2023-03-21,Social,1,153,0
37582,2349,2023-09-08,Organic,1,220,0
37583,763,2023-01-28,Social,7,70,0
37584,5320,2024-04-17,Paid,3,65,1
37585,9434,2023-10-08,Social,2,277,0
37586,11786,2024-01-21,Social,8,19,0
37587,1687,2023-11-22,Email,6,189,0
37588,4081,2024-03-14,Organic,3,431,0
37589,10499,2023-04-30,Organic,4,291,0
37590,26,2023-10-17,Organic,3,40,0
37591,11423,2023-12-18,Email,6,424,0
37592,10449,2023-09-01,Social,7,575,0
37593,6673,2024-07-05,Social,5,34,0
37594,9410,2023-11-28,Email,4,456,0
37595,1519,2024-08-07,Email,2,533,0
37596,11424,2024-02-08,Email,3,35,1
37597,6189,2024-04-26,Social,5,396,0
37598,7486,2024-02-21,Paid,5,25,0
37599,9600,2024-06-04,Social,6,303,0
37600,10633,2023-07-09,Paid,3,327,0
37601,3835,2023-01-10,Email,3,723,0
37602,3058,2024-09-30,Organic,3,587,0
37603,6666,2023-07-21,Paid,5,93,0
37604,6659,2024-07-01,Organic,5,804,0
37605,5915,2024-04-01,Organic,7,353,0
37606,11875,2024-01-07,Paid,4,824,0
37607,3239,2023-02-21,Email,4,56,0
37608,740,2023-12-19,Social,3,118,0
37609,5244,2023-09-06,Email,4,112,0
37610,7215,2023-04-22,Organic,7,58,0
37611,5340,2023-04-05,Organic,4,87,0
37612,1326,2024-08-17,Paid,1,36,0
37613,4899,2023-03-10,Email,6,85,1
37614,8782,2023-09-28,Organic,6,245,0
37615,62,2023-03-12,Email,6,107,0
37616,2858,2023-06-14,Organic,6,392,0
37617,6001,2024-08-22,Email,6,58,0
37618,3410,2023-04-02,Paid,2,34,0
37619,3295,2023-06-03,Organic,7,275,0
37620,403,2024-04-12,Email,6,52,0
37621,9231,2024-05-27,Paid,2,41,0
37622,5429,2024-07-15,Organic,4,121,0
37623,7430,2023-06-02,Email,6,3,0
37624,10653,2024-04-24,Organic,3,241,0
37625,11266,2023-02-24,Paid,10,175,1
37626,11098,2023-03-15,Email,6,178,0
37627,10380,2023-10-13,Social,3,50,0
37628,7459,2023-11-10,Paid,6,296,0
37629,8113,2024-07-16,Organic,3,177,0
37630,11688,2024-10-06,Organic,2,100,0
37631,5908,2024-05-02,Organic,4,4,0
37632,7214,2023-07-21,Paid,3,63,0
37633,5711,2023-04-01,Paid,3,212,0
37634,1133,2024-08-31,Email,6,273,0
37635,9453,2023-10-30,Organic,4,26,0
37636,10671,2023-07-19,Paid,5,106,1
37637,7155,2023-12-26,Social,5,123,0
37638,2770,2024-06-12,Paid,8,79,0
37639,8595,2023-08-02,Email,4,321,0
37640,7975,2023-04-10,Social,3,364,0
37641,6765,2023-07-22,Organic,3,743,0
37642,8180,2023-11-12,Social,6,397,0
37643,1439,2023-10-07,Paid,5,44,0
37644,916,2023-10-25,Paid,6,605,0
37645,3792,2024-10-29,Organic,1,136,0
37646,3634,2023-07-06,Email,5,62,0
37647,10088,2023-08-30,Email,3,338,0
37648,446,2024-05-20,Email,8,1042,0
37649,1988,2023-10-04,Email,4,454,0
37650,11486,2023-07-24,Email,10,155,0
37651,5119,2023-06-30,Social,3,1007,0
37652,2409,2023-05-26,Paid,3,45,0
37653,9345,2024-11-30,Social,7,644,0
37654,7526,2024-08-28,Social,8,137,0
37655,10983,2024-06-29,Paid,6,483,1
37656,3420,2023-09-18,Organic,7,41,0
37657,7129,2023-01-26,Email,6,22,1
37658,6283,2024-02-27,Social,1,132,0
37659,7343,2024-05-29,Email,5,152,1
37660,280,2024-07-15,Organic,3,24,0
37661,3151,2023-04-25,Organic,2,310,0
37662,2308,2024-01-04,Paid,3,7,0
37663,5566,2024-09-11,Paid,11,122,0
37664,1629,2023-02-26,Social,6,502,0
37665,1479,2024-11-26,Social,5,12,0
37666,10347,2023-01-24,Organic,6,500,0
37667,6677,2024-01-19,Social,6,361,0
37668,2629,2024-10-11,Paid,5,50,0
37669,2263,2024-07-17,Paid,4,13,0
37670,2215,2024-10-01,Paid,6,446,0
37671,3256,2023-01-07,Email,9,119,0
37672,10357,2024-02-16,Paid,2,68,0
37673,4617,2023-03-07,Organic,5,45,0
37674,5330,2023-09-06,Paid,7,496,0
37675,1628,2023-10-01,Email,2,198,0
37676,80,2023-09-25,Paid,6,826,0
37677,4424,2024-02-20,Social,6,64,0
37678,10553,2024-05-09,Organic,4,15,0
37679,11632,2024-09-10,Social,5,260,0
37680,7648,2024-09-01,Social,7,132,0
37681,11796,2023-12-20,Social,4,262,0
37682,7933,2023-04-26,Organic,1,93,0
37683,9534,2024-03-22,Paid,3,497,0
37684,4848,2023-11-19,Email,5,321,0
37685,7008,2024-09-25,Email,9,14,0
37686,51,2024-06-19,Email,10,26,0
37687,9967,2023-03-27,Email,3,909,0
37688,632,2023-07-19,Social,5,462,0
37689,6722,2024-01-21,Paid,6,907,1
37690,2982,2023-12-06,Social,9,44,0
37691,754,2024-06-27,Paid,4,16,0
37692,3932,2023-06-05,Email,13,382,0
37693,11304,2023-02-02,Organic,11,96,0
37694,8835,2024-08-28,Social,3,162,0
37695,10514,2024-05-23,Email,5,3,0
37696,4944,2023-09-19,Organic,6,13,0
37697,5766,2023-06-12,Social,6,46,0
37698,7237,2023-06-11,Social,4,111,0
37699,6627,2024-01-01,Paid,3,33,0
37700,5294,2023-04-19,Organic,4,1456,0
37701,4831,2024-08-28,Organic,4,92,1
37702,115,2024-07-13,Social,8,225,0
37703,4358,2023-11-01,Social,9,288,0
37704,6858,2024-03-06,Email,7,296,0
37705,6710,2023-12-31,Email,5,75,0
37706,9415,2023-12-14,Email,3,412,0
37707,2186,2024-04-23,Social,5,200,0
37708,10142,2024-01-15,Social,6,166,0
37709,6032,2023-04-22,Paid,2,239,0
37710,5677,2023-11-21,Organic,6,562,0
37711,4344,2023-09-14,Organic,2,43,0
37712,3696,2023-12-04,Social,5,101,0
37713,1725,2023-06-26,Social,4,60,1
37714,8969,2023-06-05,Paid,10,444,0
37715,10087,2023-09-19,Organic,3,130,0
37716,2704,2024-06-27,Paid,2,89,0
37717,4700,2023-06-08,Email,2,167,0
37718,9135,2023-08-24,Email,2,55,0
37719,7460,2024-05-24,Email,3,7,0
37720,11483,2023-06-17,Organic,8,42,0
37721,4821,2024-11-29,Organic,2,53,0
37722,7805,2023-01-31,Paid,5,556,0
37723,9806,2024-06-14,Social,4,615,0
