order_id,customer_id,order_date,order_status,discount_amount,shipping_fee
17988,7504,2024-03-29,Completed,593.98,70.75
17989,8053,2024-04-08,Completed,244.88,17.07
17990,5838,2023-12-19,Completed,173.02,116.88
17991,8584,2024-09-02,Completed,442.85,106.34
17992,6813,2023-11-24,Completed,33.3,182.68
17993,4466,2024-06-06,Completed,195.72,124.01
17994,6252,2024-09-11,Completed,-85.89,107.84
17995,257,2023-03-01,Returned,696.73,158.74
17996,3134,2023-07-31,Completed,-111.56,13.51
17997,1229,2023-01-31,Completed,-21.56,30.72
17998,5832,2024-11-07,Completed,-130.14,18.12
17999,1696,2023-03-11,Completed,-51.4,181.0
18000,9194,2023-05-28,Completed,296.92,159.53
18001,1089,2024-10-28,Completed,34.63,162.53
18002,539,2023-12-18,Completed,218.67,118.01
18003,10614,2023-09-21,Completed,14.81,164.85
18004,1960,2024-02-21,Completed,635.95,49.38
18005,2011,2023-07-07,Returned,-95.14,118.7
18006,1983,2023-10-07,Completed,623.46,88.21
18007,3231,2023-12-31,Completed,49.33,141.25
18008,795,2023-02-01,Completed,111.29,29.76
18009,6854,2024-03-05,Returned,496.51,131.09
18010,1243,2023-03-06,Completed,141.27,147.71
18011,4242,2023-11-18,Completed,565.29,65.76
18012,431,2023-07-09,Completed,-120.62,87.16
18013,3318,2024-06-20,Completed,282.01,129.5
18014,98,2023-11-25,Completed,277.38,44.53
18015,3887,2023-05-19,Completed,-75.48,41.71
18016,4558,2024-10-09,Completed,355.08,129.23
18017,5627,2024-04-16,Cancelled,301.08,127.83
18018,11650,2023-01-05,Completed,432.29,46.13
18019,8706,2024-07-24,Completed,423.45,90.65
18020,5527,2023-12-27,Completed,178.99,13.85
18021,6597,2023-04-20,Completed,672.2,22.2
18022,5064,2024-11-28,Completed,293.76,43.45
18023,8101,2024-03-23,Completed,232.7,176.64
18024,2415,2024-07-16,Completed,70.75,125.43
18025,8206,2023-02-12,Completed,231.97,3.28
18026,426,2024-08-18,Completed,165.71,29.92
18027,3507,2024-03-04,Completed,120.24,11.11
18028,8323,2024-07-29,Returned,415.32,90.76
18029,2513,2023-07-09,Completed,141.72,147.36
18030,9424,2023-01-06,Returned,83.95,136.34
18031,9166,2024-10-21,Returned,309.42,79.58
18032,632,2024-10-24,Cancelled,445.01,168.53
18033,4227,2023-03-16,Cancelled,54.02,61.17
18034,9628,2024-01-29,Completed,332.49,46.57
18035,813,2023-09-14,Completed,-96.14,89.45
18036,9381,2023-07-29,Completed,497.16,53.92
18037,7752,2023-07-30,Completed,-48.37,77.59
18038,3747,2023-08-18,Completed,610.8,150.58
18039,8896,2023-08-26,Completed,383.0,56.01
18040,1807,2023-08-26,Completed,-121.68,109.79
18041,1035,2023-12-09,Completed,421.7,114.54
18042,5575,2024-02-12,Completed,679.91,128.53
18043,9911,2023-03-24,Completed,353.55,32.35
18044,7806,2023-12-26,Completed,655.25,94.43
18045,5266,2024-02-02,Completed,88.18,42.07
18046,7219,2023-06-07,Completed,367.37,130.6
18047,3531,2024-07-16,Cancelled,243.76,146.02
18048,2504,2024-05-17,Cancelled,259.41,32.7
18049,11105,2024-10-13,Completed,661.07,199.79
18050,5373,2024-03-15,Cancelled,296.52,159.88
18051,5309,2024-10-01,Completed,608.17,37.27
18052,4961,2024-05-26,Completed,601.39,189.95
18053,11608,2023-03-29,Returned,161.3,163.19
18054,6841,2023-10-02,Returned,30.22,192.45
18055,1924,2023-09-12,Completed,184.33,140.14
18056,6,2023-01-12,Completed,579.8,87.37
18057,6771,2023-07-19,Completed,178.22,136.13
18058,825,2024-06-03,Completed,90.38,150.84
18059,6907,2024-01-30,Returned,-90.0,182.11
18060,1147,2024-02-25,Completed,109.26,38.42
18061,943,2023-05-20,Completed,402.43,51.0
18062,11167,2023-04-19,Completed,359.27,170.4
18063,10466,2023-04-06,Completed,-103.22,107.15
18064,5829,2024-04-17,Completed,-48.71,100.12
18065,1444,2023-01-22,Completed,96.29,85.97
18066,11465,2024-11-05,Completed,289.53,17.95
18067,10920,2024-10-09,Completed,388.46,186.09
18068,7933,2024-09-02,Completed,598.14,86.93
18069,10970,2023-02-24,Completed,614.67,140.62
18070,6600,2023-03-26,Completed,603.44,63.32
18071,4152,2023-09-21,Returned,585.3,178.68
18072,1436,2023-02-13,Cancelled,328.17,101.09
18073,11419,2023-03-31,Returned,602.1,162.04
18074,11380,2023-02-23,Completed,424.31,138.15
18075,7771,2023-05-22,Completed,-41.4,129.29
18076,699,2023-08-05,Completed,-39.23,147.43
18077,6541,2023-09-17,Completed,298.98,162.36
18078,4382,2023-12-05,Completed,130.35,112.33
18079,2772,2024-04-02,Completed,691.53,73.26
18080,4897,2024-03-25,Completed,210.31,10.26
18081,11169,2024-08-16,Returned,447.94,72.87
18082,5935,2023-10-27,Completed,569.19,159.26
18083,5201,2023-08-15,Completed,123.84,141.11
18084,4619,2023-03-18,Completed,152.9,199.43
18085,8611,2023-12-03,Completed,490.23,156.6
18086,6110,2024-09-09,Completed,8.89,138.12
18087,1444,2024-05-22,Cancelled,264.14,60.7
18088,9339,2023-09-18,Completed,328.54,182.03
18089,8266,2023-12-31,Completed,158.49,152.83
18090,871,2024-11-10,Completed,-114.67,176.97
18091,2190,2023-09-10,Completed,150.97,138.77
18092,11424,2024-03-16,Completed,185.31,22.66
18093,8338,2023-02-18,Completed,467.84,129.42
18094,11472,2024-03-25,Completed,203.59,88.96
18095,1094,2024-09-30,Completed,560.75,172.03
18096,5942,2024-09-17,Completed,321.47,72.66
18097,5329,2023-01-25,Completed,49.98,95.47
18098,2678,2023-08-07,Completed,426.55,32.39
18099,6286,2023-11-03,Completed,237.11,55.74
18100,3627,2023-05-03,Completed,135.74,113.32
18101,8771,2023-07-14,Completed,136.41,129.58
18102,648,2023-06-04,Cancelled,351.51,53.19
18103,11151,2023-07-27,Completed,604.91,16.18
18104,1365,2024-01-01,Completed,375.63,4.98
18105,1608,2024-08-31,Completed,665.04,141.1
18106,5436,2023-07-24,Completed,319.65,76.32
18107,5928,2024-09-20,Completed,196.57,91.51
18108,11301,2023-01-14,Completed,269.25,167.54
18109,679,2024-08-05,Completed,74.11,154.45
18110,7312,2024-01-26,Returned,-89.47,124.66
18111,4305,2024-04-18,Completed,635.49,81.37
18112,1139,2024-10-11,Completed,51.99,68.29
18113,5003,2023-03-06,Completed,431.77,31.99
18114,7474,2023-06-30,Completed,406.76,162.12
18115,4003,2024-01-17,Completed,-85.8,30.62
18116,2145,2024-08-28,Returned,139.18,76.42
18117,10292,2024-11-11,Completed,-57.67,75.73
18118,3334,2024-06-21,Completed,628.05,3.81
18119,9063,2024-08-09,Cancelled,-14.77,34.91
18120,840,2023-01-02,Completed,6.67,65.78
18121,5370,2023-06-02,Returned,357.03,53.73
18122,4748,2023-11-11,Completed,490.23,185.87
18123,5492,2024-02-29,Completed,227.54,160.48
18124,11597,2023-12-11,Completed,678.03,3.2
18125,10813,2024-05-04,Completed,-113.49,169.47
18126,11678,2023-04-22,Completed,338.78,196.5
18127,7936,2023-06-07,Completed,597.15,199.03
18128,10935,2023-09-06,Completed,485.82,173.07
18129,11537,2023-01-03,Completed,-6.19,117.54
18130,1243,2024-03-27,Completed,70.69,113.63
18131,10246,2023-07-12,Completed,-50.02,58.98
18132,8499,2024-09-16,Completed,222.84,81.44
18133,10903,2023-11-06,Completed,638.05,173.97
18134,1692,2023-03-11,Completed,165.02,49.13
18135,7243,2024-08-07,Completed,-15.77,7.58
18136,5850,2024-07-23,Completed,-109.02,65.27
18137,2479,2024-08-29,Completed,628.88,163.97
18138,2994,2023-04-11,Completed,695.95,2.57
18139,10057,2023-02-04,Completed,371.4,91.06
18140,8255,2023-10-31,Completed,-54.43,108.09
18141,4836,2024-06-27,Completed,-6.5,180.14
18142,9402,2023-02-10,Completed,326.67,189.65
18143,5670,2023-12-28,Completed,188.32,169.32
18144,7128,2023-03-08,Completed,232.57,49.51
18145,7731,2024-02-24,Completed,299.59,72.4
18146,11897,2023-10-25,Completed,127.75,177.77
18147,8955,2024-05-17,Completed,543.97,180.01
18148,9691,2023-07-01,Completed,162.34,129.28
18149,10778,2023-12-04,Returned,127.0,31.92
18150,9315,2023-04-03,Completed,14.31,43.26
18151,2474,2023-07-01,Completed,206.1,59.5
18152,6872,2024-03-05,Completed,140.25,187.66
18153,7794,2024-11-19,Completed,-6.83,165.4
18154,3266,2023-12-10,Completed,255.07,129.89
18155,485,2024-10-28,Completed,612.73,4.37
18156,1587,2023-08-26,Completed,-51.2,157.39
18157,6047,2024-05-25,Completed,222.95,149.92
18158,1267,2023-08-09,Completed,15.14,184.79
18159,5306,2023-07-18,Completed,179.73,50.66
18160,2721,2023-04-11,Completed,361.87,98.1
18161,10837,2023-05-20,Completed,-81.57,117.86
18162,7535,2024-07-22,Completed,-71.09,14.28
18163,9692,2023-11-20,Cancelled,217.68,3.66
18164,4399,2024-09-13,Completed,-119.56,109.89
18165,11990,2023-02-15,Completed,602.0,97.12
18166,9733,2024-02-21,Completed,241.89,15.62
18167,9454,2023-09-19,Completed,345.11,28.02
18168,8619,2023-02-11,Completed,-54.36,173.86
18169,6144,2023-10-15,Completed,480.53,53.77
18170,2246,2024-08-04,Completed,464.2,134.41
18171,3156,2024-04-08,Completed,158.15,80.46
18172,4538,2024-11-25,Completed,-74.04,56.42
18173,781,2023-08-27,Completed,363.3,22.37
18174,11159,2024-05-15,Cancelled,50.3,36.16
18175,10278,2023-07-01,Completed,432.53,168.24
18176,6794,2023-09-01,Completed,388.14,163.23
18177,11047,2024-05-22,Returned,269.61,82.03
18178,8624,2023-03-04,Completed,74.52,117.32
18179,2991,2024-11-21,Completed,433.05,149.71
18180,5418,2024-05-16,Completed,360.03,95.62
18181,931,2023-09-30,Completed,239.14,119.84
18182,8612,2024-06-15,Cancelled,-94.95,144.66
18183,8088,2023-01-14,Completed,196.76,12.66
18184,1776,2024-07-10,Completed,660.58,27.23
18185,2926,2024-04-20,Completed,559.14,148.89
18186,2362,2023-01-21,Completed,667.06,174.73
18187,3140,2023-11-21,Completed,332.43,197.94
18188,9904,2024-02-15,Completed,547.4,22.28
18189,3780,2023-06-11,Completed,514.27,144.69
18190,5621,2023-11-04,Completed,196.08,17.63
18191,3764,2023-03-18,Completed,389.83,133.74
18192,6410,2024-05-15,Completed,385.5,101.18
18193,7611,2024-03-05,Completed,-105.78,79.08
18194,62,2024-11-01,Completed,345.86,101.94
18195,10982,2023-01-13,Completed,559.31,101.94
18196,8441,2023-08-13,Completed,455.17,78.73
18197,7723,2024-04-30,Completed,597.73,12.56
18198,5791,2023-11-20,Completed,458.66,133.87
18199,879,2024-04-09,Completed,-136.86,66.0
18200,6081,2023-03-12,Completed,629.29,122.84
18201,9695,2024-08-23,Completed,-132.36,63.0
18202,7804,2024-07-27,Completed,46.27,6.49
18203,5612,2023-06-05,Completed,570.02,109.27
18204,6421,2024-10-07,Completed,423.35,173.82
18205,8960,2023-04-14,Completed,399.7,68.05
18206,6888,2024-03-27,Completed,536.02,91.71
18207,11788,2023-09-26,Completed,419.37,92.48
18208,2356,2023-11-28,Completed,450.16,28.8
18209,9564,2023-11-12,Completed,-54.63,17.57
18210,8686,2024-07-17,Completed,585.22,199.17
18211,3412,2023-01-26,Returned,126.98,94.5
18212,731,2024-11-04,Completed,656.38,5.42
18213,10596,2024-04-19,Completed,170.94,187.81
18214,6812,2023-05-21,Completed,606.43,47.75
18215,7601,2023-11-03,Completed,143.8,44.04
18216,6679,2023-05-10,Completed,87.48,182.75
18217,3096,2023-08-19,Returned,669.6,110.56
18218,11273,2024-09-17,Cancelled,643.45,163.98
18219,474,2023-04-13,Completed,667.53,11.69
18220,4376,2024-01-24,Completed,268.41,44.49
18221,5291,2023-07-17,Completed,11.29,135.52
18222,10302,2024-05-15,Completed,573.59,118.97
18223,10552,2023-05-20,Returned,22.25,27.27
18224,10767,2024-04-25,Completed,423.94,50.14
18225,3991,2023-01-12,Completed,259.28,159.88
18226,4736,2024-10-29,Completed,208.26,88.67
18227,6049,2024-07-12,Completed,-83.83,81.12
18228,6967,2023-09-17,Completed,589.89,47.51
18229,1659,2023-09-12,Completed,499.42,167.64
18230,4062,2024-01-23,Completed,118.13,144.88
18231,3840,2024-06-05,Completed,342.32,105.77
18232,6518,2023-05-17,Completed,442.97,171.33
18233,6160,2024-10-18,Completed,250.38,180.33
18234,2788,2023-09-15,Completed,-122.72,27.37
18235,2513,2024-11-21,Completed,576.6,181.6
18236,8748,2024-08-30,Completed,108.84,36.95
18237,5073,2024-01-01,Returned,234.23,138.85
18238,8277,2023-03-27,Completed,401.66,192.22
18239,11070,2023-11-26,Completed,589.23,42.86
18240,11702,2024-03-03,Completed,537.65,24.82
18241,8355,2023-09-16,Completed,572.1,54.09
18242,11468,2023-12-07,Completed,541.55,130.3
18243,4343,2023-06-01,Cancelled,520.27,137.77
18244,4693,2024-03-12,Completed,688.49,187.16
18245,8569,2024-05-21,Returned,-103.78,48.91
18246,11502,2024-09-10,Completed,439.34,189.6
18247,853,2024-07-31,Completed,-143.41,42.03
18248,6326,2024-10-23,Cancelled,479.72,176.16
18249,11053,2024-09-17,Completed,583.76,196.27
18250,7572,2023-06-11,Completed,100.34,42.86
18251,11421,2024-01-04,Returned,215.23,102.77
18252,7820,2023-10-13,Completed,600.1,78.06
18253,9867,2024-08-05,Completed,-97.81,118.48
18254,11593,2024-10-09,Completed,-15.17,150.21
18255,6703,2024-03-21,Completed,699.64,64.42
18256,2704,2024-08-21,Completed,-109.83,199.38
18257,5092,2024-03-17,Completed,681.16,7.5
18258,7438,2023-06-04,Completed,101.19,74.65
18259,9492,2024-10-03,Returned,128.78,15.98
18260,2564,2024-04-03,Completed,186.18,169.36
18261,1019,2023-09-04,Completed,602.9,154.01
18262,9277,2024-05-07,Completed,-107.88,77.67
18263,10879,2023-02-27,Completed,580.04,88.37
18264,6758,2024-02-19,Completed,-92.98,53.4
18265,8551,2024-08-19,Completed,268.75,31.4
18266,11335,2023-10-30,Completed,278.07,156.72
18267,4940,2024-03-09,Completed,446.46,36.41
18268,5908,2024-06-27,Completed,421.91,159.35
18269,6948,2024-03-25,Completed,457.33,75.33
18270,11966,2023-06-22,Cancelled,94.13,109.96
18271,2759,2023-07-10,Completed,300.1,132.62
18272,7687,2024-10-06,Returned,308.96,135.57
18273,10781,2024-06-25,Completed,268.37,5.6
18274,10437,2024-07-31,Completed,530.53,140.17
18275,11174,2024-11-15,Completed,150.88,34.86
18276,4693,2023-11-14,Returned,89.01,174.37
18277,10590,2023-07-03,Completed,528.09,24.51
18278,3095,2024-04-20,Completed,338.15,123.86
18279,4955,2023-05-10,Completed,399.6,33.48
18280,6287,2023-10-27,Cancelled,126.27,91.45
18281,2076,2023-09-20,Completed,380.27,168.79
18282,6575,2024-07-26,Completed,102.92,70.74
18283,6227,2023-08-31,Completed,356.66,58.12
18284,149,2024-01-16,Returned,491.53,97.76
18285,5443,2023-12-06,Returned,-82.49,177.83
18286,2151,2023-06-16,Completed,32.03,143.87
18287,5407,2024-04-24,Completed,49.86,105.54
18288,9771,2024-03-29,Completed,-104.77,39.19
18289,6695,2023-10-09,Completed,155.48,156.24
18290,4103,2024-02-22,Completed,298.13,41.9
18291,5570,2024-08-12,Completed,-143.9,84.55
18292,11274,2024-05-18,Completed,579.39,35.15
18293,10560,2023-01-06,Completed,183.56,32.0
18294,9367,2024-04-13,Completed,-93.79,149.68
18295,1929,2023-02-08,Completed,-141.81,80.48
18296,10667,2024-06-24,Completed,256.24,41.9
18297,10866,2023-10-23,Completed,481.8,101.42
18298,5610,2023-03-24,Completed,323.86,92.27
18299,11980,2024-10-16,Returned,618.08,162.21
18300,1425,2024-06-17,Completed,27.16,11.4
18301,2713,2023-08-07,Completed,-104.08,48.64
18302,10458,2023-01-05,Completed,-34.17,80.05
18303,10064,2024-05-11,Completed,681.31,58.52
18304,350,2024-01-27,Completed,182.41,3.11
18305,2051,2024-01-05,Completed,-137.25,60.91
18306,1562,2024-02-24,Completed,240.97,60.58
18307,9046,2023-06-03,Returned,279.82,19.14
18308,5390,2024-05-17,Completed,457.85,18.18
18309,1588,2023-03-28,Returned,-120.99,147.85
18310,7640,2023-07-04,Completed,632.82,172.67
18311,2513,2024-09-21,Completed,88.33,168.88
18312,2836,2024-05-24,Completed,-19.4,26.29
18313,4173,2024-08-19,Completed,366.84,80.74
18314,11671,2023-02-18,Completed,54.97,100.03
18315,2984,2024-05-15,Completed,388.72,69.56
18316,10598,2023-10-25,Completed,457.51,133.5
18317,3783,2024-07-03,Returned,-82.98,43.36
18318,6988,2023-01-07,Completed,-123.46,29.39
18319,196,2023-10-05,Returned,-136.81,184.72
18320,5965,2024-02-05,Completed,38.42,132.47
18321,4942,2023-07-19,Completed,500.11,67.51
18322,810,2023-07-31,Completed,-58.4,182.83
18323,9271,2023-04-05,Completed,396.75,17.85
18324,10469,2023-02-25,Completed,-134.14,10.55
18325,1034,2023-03-08,Completed,321.93,43.42
18326,439,2023-10-07,Completed,221.4,90.03
18327,5778,2023-04-11,Completed,413.71,14.28
18328,6696,2023-03-25,Completed,629.46,79.19
18329,7233,2023-01-08,Cancelled,694.97,125.72
18330,4211,2023-06-24,Completed,276.22,52.05
18331,4636,2024-06-19,Completed,425.43,71.96
18332,5794,2024-03-21,Completed,474.96,191.74
18333,9034,2023-08-12,Returned,414.44,14.74
18334,682,2023-05-05,Completed,505.79,64.9
18335,9341,2024-03-07,Completed,611.64,135.44
18336,915,2024-06-15,Cancelled,483.12,66.22
18337,3814,2024-10-04,Completed,412.83,63.31
18338,3877,2023-04-25,Completed,22.64,41.73
18339,5975,2024-08-18,Completed,666.52,36.69
18340,9988,2023-01-14,Completed,-148.12,144.94
18341,8266,2023-06-22,Completed,-15.77,69.61
18342,2211,2023-08-27,Completed,271.69,118.35
18343,1276,2023-02-23,Completed,227.42,36.48
18344,5331,2024-08-08,Returned,-7.87,170.41
18345,672,2023-01-28,Completed,593.39,184.47
18346,277,2024-03-22,Completed,198.22,179.85
18347,9772,2023-11-17,Completed,565.35,24.17
18348,9671,2023-11-09,Completed,164.17,40.64
18349,1562,2023-12-24,Completed,122.55,36.89
18350,7938,2024-11-20,Returned,18.42,8.97
18351,3212,2023-11-10,Completed,170.24,91.54
18352,1766,2024-11-07,Completed,-11.83,60.37
18353,11075,2023-06-06,Completed,342.26,174.26
18354,11305,2023-09-18,Completed,-111.23,48.62
18355,10090,2023-05-19,Completed,305.03,1.67
18356,9552,2023-05-22,Completed,336.51,24.51
18357,1066,2024-11-15,Cancelled,422.31,65.18
18358,11036,2023-09-25,Completed,501.44,185.15
18359,2588,2024-06-19,Completed,314.88,50.93
18360,6627,2024-09-18,Completed,685.25,76.52
18361,4549,2023-09-30,Cancelled,181.68,87.82
18362,11744,2024-01-26,Completed,-96.4,187.7
18363,9283,2023-08-01,Completed,10.73,158.48
18364,3498,2023-09-01,Completed,156.09,36.08
18365,1680,2024-05-29,Completed,201.73,87.17
18366,2081,2023-05-31,Completed,574.32,7.6
18367,11880,2023-11-06,Completed,362.55,80.26
18368,8651,2023-05-13,Completed,673.99,185.66
18369,4987,2023-07-18,Completed,609.27,64.12
18370,6408,2023-05-11,Completed,290.99,115.37
18371,5531,2023-11-05,Completed,386.14,38.91
18372,5152,2023-07-23,Completed,406.13,24.11
18373,9467,2023-11-12,Completed,400.36,173.46
18374,1524,2024-01-10,Completed,323.4,114.31
18375,236,2023-04-23,Completed,56.61,25.84
18376,1196,2023-11-05,Completed,604.43,125.39
18377,3891,2024-05-01,Completed,409.47,14.74
18378,4065,2024-06-12,Completed,674.09,128.17
18379,8386,2024-10-26,Completed,-65.95,187.11
18380,4937,2023-06-09,Completed,64.94,52.07
18381,215,2024-10-06,Completed,108.41,8.22
18382,7532,2023-10-28,Completed,645.75,124.77
18383,6641,2023-09-03,Completed,648.07,58.92
18384,10810,2024-09-21,Completed,352.53,132.34
18385,11663,2024-01-29,Completed,30.42,89.41
18386,29,2023-12-16,Completed,376.28,27.47
18387,8977,2024-03-01,Completed,78.01,19.48
18388,5259,2024-01-19,Completed,390.63,99.51
18389,5707,2024-07-02,Completed,221.52,89.6
18390,3329,2023-11-25,Completed,-98.32,73.5
18391,352,2023-10-12,Completed,132.32,114.32
18392,5253,2024-04-03,Completed,309.69,83.4
18393,11338,2023-03-04,Completed,121.8,30.17
18394,433,2023-02-17,Completed,445.63,84.98
18395,3785,2024-02-09,Completed,-105.74,132.1
18396,7527,2023-12-29,Returned,-15.76,180.17
18397,4857,2023-04-13,Completed,248.07,98.3
18398,7945,2024-06-26,Completed,-110.62,185.48
18399,8842,2023-01-07,Completed,182.72,156.98
18400,8588,2024-10-06,Completed,-135.17,15.13
18401,9340,2024-01-10,Completed,3.03,118.49
18402,9305,2023-11-12,Completed,-82.68,99.78
18403,8403,2024-11-07,Completed,644.25,188.49
18404,8,2024-03-09,Completed,276.16,117.49
18405,4835,2024-01-21,Completed,134.39,44.04
18406,11250,2023-12-09,Completed,224.13,55.39
18407,2021,2024-01-28,Completed,-44.11,71.88
18408,4579,2024-02-19,Completed,438.58,180.9
18409,8192,2024-05-19,Completed,453.32,96.65
18410,10505,2023-05-25,Completed,126.69,42.44
18411,9383,2024-02-24,Completed,571.51,31.92
18412,9871,2024-03-20,Completed,388.49,197.98
18413,9446,2024-09-26,Completed,22.14,125.55
18414,3238,2024-08-21,Completed,43.41,189.53
18415,5546,2024-08-11,Returned,-15.83,188.19
18416,7015,2023-02-03,Completed,35.71,150.96
18417,4186,2024-11-13,Returned,441.08,115.71
18418,11990,2023-07-12,Completed,347.37,9.33
18419,4633,2023-11-09,Completed,472.89,87.32
18420,6275,2024-09-19,Completed,563.95,109.23
18421,9576,2023-09-03,Completed,307.77,15.09
18422,11793,2023-05-13,Completed,59.91,55.77
18423,2982,2023-02-08,Completed,400.39,174.48
18424,8624,2024-08-15,Completed,540.92,111.02
18425,6001,2024-07-31,Completed,-60.16,40.16
18426,8676,2024-02-13,Completed,285.05,84.35
18427,2672,2024-06-25,Completed,454.53,14.82
18428,8647,2024-08-27,Completed,525.69,33.63
18429,747,2024-08-30,Completed,-61.17,92.82
